/************************************************************/;;;;;;;;;;;;;
/*******  Extract on Mon Oct 02 10:30:19 CEST 2006  ****************/;;;;;;;;;;;;;
/************************************************************/;;;;;;;;;;;;;


id;CustomerName;CustomerAddress;idState;id2;RegTime;RegisterTime;Somme1;Somme2;Somme3;Somme4;Somme5;Somme6;Somme7
4036;Happ Aluminum Siding Co.;750 Homewood Ave.;39;50;22/01/1985 07:35;1982-06-03 05:41:36.000;87750;36001.0160;14943;150;46950.6231;4.670333E+6;1947186.0
4037;Resnick DDS;3181 Barkwood Ct.;50;49;30/08/1983 15:00;1980-03-21 04:13:20.000;22011;83135.2459;26832;16;32510.2472;6.432214E+6;46714162.0
4038;Camp Oconomowoc;581 Hill St. Apt. 234;47;20;23/05/2000 10:33;2000-12-02 16:26:40.000;70996;36012.7289;1947;243;32405.8452;2.375447E+6;533190926.0
4039;Flinn Mosquito and Pest Contro;2936 Arlington Ave.;45;18;30/12/2002 16:55;2000-10-13 11:53:20.000;43126;35505.9776;14940;250;56436.8164;2.754776E+6;33486156.0
4040;Doerner's Awnings and Canopies;1155 Ridgewood Drive;46;36;17/06/1992 17:53;1983-10-27 11:53:20.000;41792;68665.4561;7008;248;8290.9126;2.69431E+6;847639710.0
4041;American Apartments;1550 Ridge Rd.;46;33;13/03/1978 01:20;1990-05-24 15:40:00.000;22508;42355.0000;2226;152;52622.7375;557521.0;242767050.0
4042;Childress Child Day Care;355 Golf Rd.;35;49;29/11/1978 04:00;2005-05-13 17:00:00.000;73840;29470.8010;1452;107;61036.6030;7.61332E+6;136048056.0
4043;Schnitzer Denist College;505 N. Frances St.;26;5;20/12/2004 21:48;2003-02-25 22:13:20.000;54758;47264.9200;3921;171;52729.7200;9.519143E+6;68721150.0
4044;North Park Lighting Galleries;854 Woodbine;48;21;05/08/2005 19:42;2001-11-10 10:40:00.000;66802;78907.9549;26064;120;40028.2000;992408.0;325480744.0
4045;North Park Lighting Galleries;1660 Park Ave.;14;39;11/05/1987 20:33;1971-06-10 19:41:36.000;96555;85913.8678;30506;205;66400.9588;1.307969E+6;8212930.0
4046;Park District Of America;618 Sheriden rd.;11;50;30/07/1987 08:08;1971-09-13 17:28:16.000;26408;25840.2744;28454;32;63498.4014;6.136714E+6;27839610.0
4047;Morgan Construction Co;629 Kincaid Ave.;2;47;11/08/1999 20:33;1982-12-06 05:20:00.000;31952;27933.4100;16539;70;25862.7640;697440.0;261080120.0
4048;Deer Lake Inn;12 Craven Way;2;45;09/06/1990 03:53;1996-01-07 07:33:20.000;39335;43320.0500;10984;224;28800.4000;1.112182E+6;33216120.0
4049;Nirabi Auto Service;115 Pleasent Ave.;20;46;02/07/1982 13:13;1985-12-19 17:06:40.000;28489;15026.4736;28002;21;45627.1112;3.350256E+6;204595335.0
4050;Office Pro Supply Co.;788 Tennyson Ave.;16;46;28/11/2000 11:08;1996-03-04 00:40:00.000;73424;56720.1054;12596;39;49702.0415;2.215101E+6;851927958.0
4051;Chicagoland Cleaners;2148 Eastview Dr.;15;35;22/10/2001 12:07;2004-03-19 06:54:56.000;93072;66215.7372;17809;126;88384.6154;7.23854E+6;171119158.0
4052;Tub's Furniture Store;614 green bay Rd.;16;26;17/05/1980 09:27;2003-03-19 12:54:56.000;59824;77200.4719;7805;90;38965.5904;8.4459E+6;248479074.0
4053;Highland Woods City Hall;12 Broadview Lane;45;48;05/04/1971 00:40;2000-09-18 19:28:16.000;69343;67822.3490;355;244;66500.7212;354875.0;52904800.0
4054;Childress Child Day Care;1839 McCraren Rd.;1;14;04/02/1990 10:28;1970-04-15 04:00:00.000;16870;90430.6296;15808;104;46360.4874;644892.0;258038210.0
4055;Deer Lake Inn;224  Highwood Ave.;23;11;10/06/1982 04:22;1993-11-17 18:13:20.000;83050;30118.2648;20349;128;50614.1274;3.654754E+6;639929185.0
4056;Park District Of America;4259 W. Lake Ave.;24;2;08/04/2005 17:47;2003-12-21 09:46:40.000;30960;10750.9722;11148;100;52156.1136;7.869549E+6;143137890.0
4057;Lutz Soft Cloth Car Wash;242 Ashland Ave.;43;2;24/07/1980 23:55;2005-12-27 07:08:16.000;90890;30850.9461;22473;144;91083.7192;841136.0;523807000.0
4058;Ebert Music Center;618 Sheriden rd.;35;20;22/05/1975 04:07;1971-05-08 06:08:16.000;81950;69966.1824;8366;226;97344.0500;3.311696E+6;101573164.0
4059;Portugal, Liddy, & Son Ltd.;3160 Summit Ave.;25;16;25/05/1993 21:00;1994-07-08 21:40:00.000;23410;43800.2757;19712;150;48790.3943;7.387322E+6;210726840.0
4060;Parkway Auto Body;54 Lakeview Terrace;49;15;15/03/2000 03:33;1977-02-17 11:34:56.000;85190;46924.5077;16043;182;5520.8630;4.594624E+6;538194122.0
4061;Camp Stuff;4763 Blackhawk Rd.;17;16;20/12/1986 10:53;2005-04-03 23:28:16.000;75138;55655.9022;1806;118;78560.4108;6.894144E+6;189381424.0
4062;Glenwood Credit Union;1920 Sunnyside Ave.;39;45;25/10/2000 17:27;1978-11-09 11:46:40.000;71484;67667.2975;15000;46;60100.9402;5.001339E+6;640172240.0
4063;Green Shoes Corp.;120 high St.;4;1;25/06/1982 14:33;2000-10-14 03:40:00.000;83470;27377.3367;6891;53;10432.5870;1.486892E+6;319124247.0
4064;North Shore Appliance Service;425 Lake Ave.;15;23;30/01/1994 03:20;1993-01-31 06:00:00.000;4748.;69396.7976;6029;64;47960.9496;9.168204E+6;113946777.0
4065;Toggle & Myerson Ltd;970 Vilas Circle;15;24;22/06/2001 13:27;1990-07-15 01:00:00.000;73472;97016.5477;4455;224;92610.9420;5.78062E+6;48952600.0
4066;Childress Child Day Care;844 Spruce St.;31;43;20/01/1986 17:48;1993-06-02 14:21:36.000;85068;1568.4870;8812;192;61840.8128;646640.0;91342755.0
4067;Kapp Camera and Video;1704 Ridgelee Rd;41;35;11/08/1992 11:02;2005-01-02 16:13:20.000;24367;38122.7008;28266;208;77799.9045;6.909434E+6;192044554.0
4068;Ampro Office Team Ltd.;1575 Oak Ave.  Apt. 2C;11;25;12/07/1971 10:47;1987-03-17 06:13:20.000;75325;73772.1545;9604;38;98976.5760;7.335704E+6;649819968.0
4069;AA Advertising;917 Fairview Ave.  Apt. 982;46;49;10/07/1990 09:53;1993-03-05 10:28:16.000;31875;71253.1500;135;170;98478.1520;4.232874E+6;134082449.0
4070;Woodworks Co.;965 Marion Place Apt. 65C;12;17;18/02/1996 16:13;2002-09-18 17:41:36.000;71562;30054.8316;11469;112;33694.1482;6.594064E+6;174602518.0
4071;Chands CPA;1009 marvel Way;31;39;09/09/1994 17:15;2000-11-14 06:13:20.000;90100;15112.4669;13165;152;33020.8189;5.856568E+6;299971428.0
4072;Marcy Elaine Bakery;425 Lake Ave.;7;4;19/12/2006 16:27;1997-07-08 23:13:20.000;53124;43512.4828;17245;37;95124.4039;9.38291E+6;125249000.0
4073;Chicagoland Cleaners;77 Blackhawk Rd;15;15;07/12/2000 14:40;2006-07-03 23:54:56.000;53302;4568.9648;15278;120;51163.4194;6.982874E+6;309814984.0
4074;Portugal, Liddy, & Son Ltd.;899 Harvard Ct;25;15;09/03/1977 03:48;2002-01-10 05:06:40.000;19062;30592.9714;11726;129;57630.6011;2.8548E+6;155660104.0
4075;Green Bay Travel Services;1619 Judson Ave. Apt #34B;10;31;17/11/1980 16:42;2001-03-10 18:26:40.000;8408.;25456.0127;11046;32;38260.4216;2.09289E+6;100522864.0
4076;Myles Building Consultants;45 South Deer Creek Drive;20;41;25/04/1989 10:33;1986-05-13 21:26:40.000;80868;24516.6936;5907;167;85530.3725;2.535606E+6;29301966.0
4077;Perimeter Security Consultants;456 Groverland Ave.;31;11;25/07/1987 09:27;1992-02-19 19:21:36.000;54860;85675.6750;16761;29;55156.3010;806455.0;523455220.0
4078;Corbins, Rodriguez, & Savocchi;857 Woodbine Rd;32;46;15/05/1970 23:53;1993-07-15 02:33:20.000;1037.;74000.1337;26451;193;56794.1961;316192.0;426637068.0
4079;Lake Shore Publishing;1920 Sunnyside Ave.;40;12;14/01/1970 01:08;2004-04-04 18:33:20.000;11852;39260.4916;19181;110;16856.9562;5.184609E+6;38515344.0
4080;Pete's Auto Repair;241 Callan Rd.;21;31;03/12/1985 03:08;1989-12-30 22:26:40.000;91066;32058.3684;22524;12;37028.2532;2.285928E+6;514458128.0
4081;North Shore Appliance Service;511 Maple Ave.  Apt. 1B;9;7;02/06/2000 11:40;1978-06-03 14:08:16.000;26047;57400.8929;23832;45;29448.1680;7.529098E+6;335787590.0
4082;Shaggy's Grooming Services;1220 Heather Lane;38;15;09/09/2000 13:15;1999-06-21 22:20:00.000;38930;92173.2775;4025;32;4508.9540;4.80612E+6;100726662.0
4083;Gilbert Co.;512 Hill;14;25;22/08/2001 10:33;2001-10-17 21:00:00.000;87552;60736.5420;18448;164;19077.2208;6.996532E+6;130813716.0
4084;Eva Galler Galleries Inc.;770 Exmoor Rd.;45;10;18/02/1978 14:27;1986-02-03 15:08:16.000;33660;80340.9310;26173;11;20331.9296;1.346598E+6;23296520.0
4085;Smith & Wesson Militia;581 Hill St. Apt. 234;3;20;15/07/1970 23:02;2004-03-13 21:06:40.000;81290;13941.5029;25548;202;96608.7582;3.45547E+6;868775589.0
4086;Auto Interior Carpeting Compan;1575 Oak Ave.  Apt. 2C;10;31;18/10/1986 07:13;1997-01-31 08:40:00.000;56415;8100.1678;22257;69;12892.4693;3.398816E+6;62460822.0
4087;Marks, Marks, and Kaplan Ltd.;2600 Winsor Mall;33;32;06/07/2003 15:00;2004-09-04 13:13:20.000;69555;61645.8176;28440;12;54505.1184;4.380197E+6;156243954.0
4088;Flinn Mosquito and Pest Contro;224  Highwood Ave.;5;40;12/01/1982 23:48;2000-08-01 04:20:00.000;22886;90382.0400;29931;208;65618.7213;7.425882E+6;435305440.0
4089;Eva Galler Galleries Inc.;231 Sheriden Rd.;44;21;20/05/2000 01:27;1970-04-23 06:26:40.000;82735;32800.9447;8718;93;42784.8200;5.416184E+6;862628616.0
4090;Crosstracks Car Wash;1575 Oakwood Ave.;48;9;14/03/2005 02:28;1989-05-14 06:34:56.000;47182;8240.6424;24259;86;22907.0212;1.418965E+6;151838990.0
4091;Derbin Contracting Services;1715 Chicago Ave.;48;38;17/10/1998 05:53;1985-03-08 20:00:00.000;74720;30762.5025;28827;110;62668.5528;5.633805E+6;188436105.0
4092;Nel Video Productions;1444 Chantilly Ln.;28;14;31/01/1989 05:22;1989-09-02 01:40:00.000;49320;1700.0723;7071;200;64540.3825;2.330713E+6;99690217.0
4093;Venturi Discount Drugs;654 Walnut Rd.;13;45;13/03/1994 12:00;2001-08-07 21:28:16.000;1032.;72832.2801;13613;82;51676.8961;8.739732E+6;143742387.0
4094;Elle Hypnosis and Therapy Cent;600 Central Ave;25;3;22/04/1970 10:15;2003-08-25 09:26:40.000;90528;46178.3600;269;224;41634.7660;8.25904E+6;92236559.0
4095;Meonits & Mogogni Inc.;1550 Ridge Rd.;24;10;31/03/2000 06:00;2006-09-18 02:06:40.000;60284;20090.2112;28017;198;28619.6654;704936.0;653431770.0
4096;Gourmet the Frog;3478 Bryn Mawr St.;43;33;09/06/1989 21:28;1972-08-29 02:33:20.000;21650;53696.6185;6234;6;70185.1948;1.15085E+6;28810860.0
4097;Derbin Contracting Services;201-C Frontage Rd.;46;5;11/10/1970 03:27;1972-01-10 21:34:56.000;14264;2440.7228;4503;232;98440.4558;8.450365E+6;299659465.0
4098;Bill's Dive Shop;5518 Madison St.;31;44;22/01/1997 02:27;1970-02-15 03:20:00.000;59590;24768.5736;23327;245;87000.3640;9.640905E+6;158927001.0
4099;Toggle & Myerson Ltd;2267 Anderson Lane;4;48;09/01/1971 20:13;1994-01-10 00:00:00.000;51220;66656.8885;23262;240;16571.3985;2.55166E+6;26540800.0
4100;Air Indonesia;628 Orwenstensia;8;48;30/07/1994 01:15;1980-09-02 17:26:40.000;61871;83091.9581;5569;27;58160.7120;1.304296E+6;51868200.0
4101;Ebert Music Center;2678 Sheridan Rd.;44;28;27/03/1970 04:27;2001-01-18 20:13:20.000;48465;61647.4608;22796;90;75680.8750;7.124724E+6;254060800.0
4102;Woodworks Co.;231 Sheriden Rd.;45;13;30/04/1986 00:07;2004-12-06 21:08:16.000;81044;16088.0020;336;162;89936.6330;4.025535E+6;262705428.0
4103;Glassman & Stone;12 Broadview Lane;31;25;19/01/1993 07:08;1971-03-08 17:06:40.000;66549;65416.5290;17289;16;18024.7425;3.358098E+6;420672000.0
4104;Cutter Lawn Mower Repair;54 Lakeview Terrace;35;24;12/09/1989 19:15;1982-02-20 13:33:20.000;85077;6155.9440;7800;218;57788.9339;325568.0;490659072.0
4105;Smith Communications Inc.;242 Ashland Ave.;21;43;03/06/2005 08:07;2003-03-22 02:26:40.000;43916;30788.4360;25883;20;52472.8970;5.621216E+6;187207146.0
4106;Parties Galore Golf Course;35 Glenlake Dr.;21;46;05/10/2005 04:20;1977-07-11 10:06:40.000;63152;46412.1362;28483;42;80068.0830;2.61482E+6;280061478.0
4107;Pete's Auto Repair;812 North Ave.;33;31;16/08/2006 17:27;2001-09-06 11:40:00.000;97970;78680.4997;6329;234;99740.4276;3.01578E+6;694782618.0
4108;Morton Roofing and Siding;1436 Waverly Rd.;9;4;29/12/1983 15:33;2004-10-31 05:20:00.000;42630;98850.6684;21765;128;12610.0270;4.2374E+6;399272104.0
4109;Meonits & Mogogni Inc.;225 Jeffrys Place;40;8;22/08/1996 16:22;1978-07-03 16:21:36.000;83375;74442.5743;28005;174;64544.7240;8.483156E+6;20757304.0
4110;John G. Hartling Ltd.;628 Orwenstensia;11;44;30/04/1986 16:47;2006-11-15 14:13:20.000;68340;89560.9410;11772;192;17510.0000;3.366185E+6;604836608.0
4111;Eva Galler Galleries Inc.;2644 Princeton Ln.;5;45;14/02/2001 11:07;2000-04-30 14:34:56.000;26400;71633.0176;14201;63;89110.0680;2.014084E+6;185981955.0
4112;Michael Montgomery Hair Saloon;2922 Twin Oaks Drive;24;31;11/06/1974 06:20;2000-11-02 03:06:40.000;32954;76866.4072;20762;116;26199.4518;4.017285E+6;250987302.0
4113;Masterlands Cleaning;433 Burton Ave.;5;35;15/08/2006 01:00;1972-12-23 02:54:56.000;44076;47111.2096;13926;44;40320.6272;6.17526E+6;204325100.0
4114;Auto Interior Carpeting Compan;1875 Roger Williams Ave.;26;21;14/11/1972 22:15;1986-05-19 23:54:56.000;93610;15044.9105;4694;129;87000.2640;1.410896E+6;116609719.0
4115;Libra & Sons;673 Calais Drive;5;21;27/06/1970 03:00;1980-09-23 13:26:40.000;4345.;30356.5590;11588;245;72622.1595;5.34261E+6;81272390.0
4116;Caranisco Homes;770 Exmoor Rd.;13;33;08/08/2006 21:02;2001-11-28 23:06:40.000;90220;39392.2788;23385;17;74490.8390;7.892975E+6;56007674.0
4117;Nitelites Party Rental;1009 marvel Way;44;9;19/08/2007 06:07;2002-09-19 21:28:16.000;77478;6471.5098;21987;196;83438.0249;8.111355E+6;28433982.0
4118;Gordon & Son Brockerage Ltd.;313 Grove Ave.;1;40;01/03/2005 02:00;2006-09-20 10:46:40.000;80772;31455.5892;29634;187;48528.8726;1.85625E+6;121807256.0
4119;Keyth Contracting and Repair;241 Callan Rd.;45;11;25/09/1974 08:48;2000-05-04 01:54:56.000;71509;90908.2468;28955;50;84946.9028;8.39255E+6;716230788.0
4120;North Park Lighting Galleries;770 Exmoor Rd.;47;5;27/12/2002 14:40;2006-04-12 04:34:56.000;83780;48070.0660;4902;130;34724.6342;4.452217E+6;367241616.0
4121;Nel Video Productions;4522 N. Greenview Apt. 1B;10;24;28/03/1993 14:02;1972-05-29 16:06:40.000;88362;73812.9472;6409;39;85214.1657;9.236559E+6;5978256.0
4122;Mergenthaler Inc.;14836 W. River Oaks Dr.;43;5;30/01/2004 08:40;2001-11-21 04:14:56.000;72558;45664.8032;2395;107;63940.8498;3.080171E+6;144392646.0
4123;DBN Bank;1234 Devonshire Court;43;26;06/05/1980 03:15;2000-06-24 11:26:40.000;26139;54340.8094;31557;20;27048.3364;9.803635E+6;114980800.0
4124;Dependable Plumbing and Sewer;201-C Frontage Rd.;10;5;19/02/2007 06:42;2007-08-03 01:13:20.000;71248;96928.4648;31473;136;18990.9632;4.82433E+6;7822584.0
4125;Gilbert Co.;965 Marion Place Apt. 65C;6;13;02/04/1987 02:02;2005-04-17 20:48:16.000;88530;14478.0628;21309;8;899.4502;4.254151E+6;122982297.0
4126;Got It All Electronics Supply;2479 Woodridge Drive;8;44;26/04/2001 19:20;1989-05-01 05:26:40.000;93486;71672.8376;6825;64;85440.0560;3.453887E+6;342858571.0
4127;American Apartments;632 Florence Dr.;28;1;22/02/2000 19:33;1992-02-11 16:54:56.000;92714;71352.9522;8258;8;97145.1874;4.11328E+6;32206520.0
4128;Pasifico Inc.;139 Bay Colony Dr.;48;45;08/07/1993 11:28;1983-02-12 01:06:40.000;39530;82920.5234;879;212;56200.1944;3.066097E+6;405539871.0
4129;Mergenthaler Inc.;669 Kikaid;20;47;29/11/2004 22:28;2003-09-09 13:40:00.000;3520.;57242.6404;16244;242;46450.3596;3.668116E+6;100702840.0
4130;Nyman Interior Design;425 Lake Ave.;39;10;05/02/1990 23:20;2000-01-15 01:33:20.000;70343;90820.6025;31701;204;54800.6588;4.685848E+6;220539510.0
4131;Ampro Office Team Ltd.;1660 Park Ave.;33;43;12/10/1989 13:53;1974-03-21 01:06:40.000;25476;44908.7492;16966;68;20903.7267;7.51971E+6;30234281.0
4132;Cutter Lawn Mower Repair;2632 Prarie Ln.;48;43;30/11/1986 02:00;2006-05-23 00:46:40.000;77682;27855.7850;12115;51;97556.7771;6.924192E+6;52045200.0
4133;Loyal Order of Buffalo;456 Grossman Ln.;44;10;22/04/2002 10:22;1983-02-03 06:00:00.000;37742;16505.4250;16586;228;16644.2886;3.28928E+6;697611204.0
4134;Elle Hypnosis and Therapy Cent;1714 Clifton Rd.;42;6;21/08/2004 15:53;1993-03-06 14:14:56.000;91563;70026.4099;30657;28;37210.5549;5.738121E+6;220866912.0
4135;Crossroads Construction, Inc.;10 Marquette Rd.;23;8;01/08/1996 12:47;1972-02-13 03:33:20.000;96452;21455.7656;24362;141;57368.9155;4.191598E+6;236709000.0
4136;Gilbert Co.;1799 Rosemary Way;25;28;31/03/1992 07:35;1993-01-15 12:13:20.000;5296.;83328.7228;7813;22;45997.3020;5.495797E+6;4384772.0
4137;Nina's Snow Plowing;965 Marion Place Apt. 65C;17;48;12/11/1994 17:07;1983-04-12 20:28:16.000;86752;8880.5994;8547;254;56120.9523;6.181216E+6;235592800.0
4138;Air Guatamala;1337 Cavell Ave.;8;20;23/03/2001 12:00;2004-12-31 00:13:20.000;23680;18720.5408;5487;248;73745.3926;447740.0;418180560.0
4139;Ebert Music Center;970 Vilas Circle;44;39;01/09/2005 10:35;1996-05-01 06:08:16.000;93696;59812.9890;6462;159;63371.5552;6.316895E+6;26301542.0
4140;Innman Paint and Glass;368 Woodland Rd.;17;33;17/06/1992 06:47;2006-08-22 18:21:36.000;97683;14752.7343;8268;224;24010.9836;5.499553E+6;614226096.0
4141;Bernhardt Ltd.;1633 McGovern place;44;48;31/08/2001 16:47;1993-12-10 21:46:40.000;28806;7586.1874;4835;240;64464.3146;9.618729E+6;580442373.0
4142;Bee Line Publishing;654 Walnut Rd.;23;44;23/09/2006 22:07;1994-12-23 05:20:00.000;92600;36963.9150;27819;47;16705.7561;5.437721E+6;261502740.0
4143;Cradle the Call;2644 Princeton Ln.;9;42;19/04/2000 02:02;2000-07-06 19:54:56.000;78312;14896.3750;12262;24;48179.3365;3.65061E+6;45436370.0
4144;Lennox Air Pollution Control;1714 Clifton Rd.;1;23;17/02/2000 19:22;2006-11-09 03:06:40.000;54353;50164.7212;4509;188;77589.2552;4.883428E+6;245811400.0
4145;Jay's Cabinet Company;3062 Lindenwood Ln.;31;25;02/11/2006 23:08;1987-02-23 06:26:40.000;80929;32916.1371;12687;237;44621.9275;3.583814E+6;14134571.0
4146;Resnick DDS;1920 Sunnyside Ave.;30;17;22/01/2001 05:08;2001-05-15 02:06:40.000;96000;87188.5627;19692;9;28055.3376;6.12196E+6;395378220.0
4147;Johnson, Erico & Co CPA's;231 Sheriden Rd.;8;8;24/08/1980 11:13;1993-02-01 20:53:20.000;59660;5490.1120;5205;140;28528.0476;371480.0;61462555.0
4148;Got It All Electronics Supply;2479 Woodridge Drive;7;44;06/10/1989 07:53;2005-12-15 21:33:20.000;83331;43520.4450;7677;102;22736.0366;5.699412E+6;125361312.0
4149;Car Suite Cleaners;367Bluebird Terr.;4;17;25/04/1986 15:35;2006-06-23 06:46:40.000;10950;53020.3668;12470;108;26880.6488;4.15168E+6;7353456.0
4150;AAA Daniels Antiques;241 Callan Rd.;12;44;06/08/1990 08:22;1982-06-12 21:00:00.000;11360;89120.3202;4428;125;1312.5828;9.56165E+6;79086864.0
4151;Childress Child Day Care;242 Ashland Ave.;50;23;09/02/1983 08:28;1970-07-28 16:34:56.000;29171;30298.7974;1521;88;22548.5974;4.8007E+6;550449900.0
4152;Elle Hypnosis and Therapy Cent;969 Saxony Drive;19;9;19/12/1999 10:40;2000-07-17 03:13:20.000;74112;34752.4582;564;60;9586.8265;6.517888E+6;55364712.0
4153;Garfield Appliance Service;2045 St. johns Ave.;36;1;26/07/2000 07:00;1994-07-04 23:13:20.000;39220;60555.3573;17940;220;96332.8264;3.82682E+6;205641072.0
4154;Air France;632 Roger Williams;41;31;18/06/2003 02:33;2006-07-10 22:34:56.000;23944;69858.4200;15161;136;17905.4956;3.34256E+6;134418207.0
4155;MedicServe Medical Supply;1658 Second St.;28;30;06/07/2006 16:33;2006-08-20 22:21:36.000;69800;93428.7275;19045;154;24510.7442;1.31002E+6;70761680.0
4156;Marks, Marks, and Kaplan Ltd.;616 Cobblestone Cir.;24;8;12/01/1977 06:53;1983-01-18 08:41:36.000;88965;998.8315;30352;80;97125.4992;5.269172E+6;122394384.0
4157;Green Shoes Corp.;1704 Ridgelee Rd;43;7;12/03/2000 20:00;1990-05-09 14:33:20.000;47147;95845.3244;27966;16;6996.0102;7.688782E+6;86593008.0
4158;Garfield Appliance Service;844 Spruce St.;35;4;08/12/1994 04:13;2003-02-22 10:53:20.000;89461;7325.1368;20554;35;34856.7037;6.616956E+6;45233556.0
4159;Glenn Oaks Office Supplies;1245 Eastwood;36;12;17/07/1997 01:40;1993-02-07 04:40:00.000;89594;39716.4352;2473;171;39536.2800;7.981011E+6;34958976.0
4160;Dean Barnett Furniture Repair;2922 Twin Oaks Drive;47;50;08/02/2004 14:53;1974-03-30 07:20:00.000;87812;82160.3233;28730;24;90440.0856;4.071368E+6;326662232.0
4161;Deer Lake Inn;1019 Deerfield Rd.;21;19;06/12/1997 09:20;2000-02-23 10:00:00.000;94310;65300.3160;30063;25;62024.7553;7.65192E+6;31169012.0
4162;Highland Lanes;4763 Blackhawk Rd.;14;36;07/05/2002 22:22;1974-02-21 06:26:40.000;57514;81360.9706;15458;210;27996.4488;7.232822E+6;583464768.0
4163;Smith Communications Inc.;4467 Sheridan Rd.;31;41;24/09/2000 00:20;2006-05-25 00:21:36.000;18639;6856.9774;27582;252;30910.7415;4.4568E+6;113320080.0
4164;Car Suite Cleaners;1575 Oakwood Ave.;41;28;26/05/1972 12:22;2000-07-01 21:13:20.000;14338;71760.7910;14424;77;71847.5237;7.273724E+6;619310496.0
4165;Trapezoid Studios;224  Highwood Ave.;30;24;15/08/1986 23:02;1970-02-10 19:48:16.000;9428.;23926.6016;16968;7;78768.9320;8.25595E+6;7785232.0
4166;Gordon & Son Brockerage Ltd.;632 Roger Williams;25;43;05/10/1980 14:20;1983-12-20 00:14:56.000;32254;14224.1532;31436;47;55072.1932;9.207936E+6;555796516.0
4167;Auto Interior Carpeting Compan;4467 Sheridan Rd.;11;35;16/01/1977 01:48;1972-07-03 17:01:36.000;50767;67768.5072;30916;81;75957.0514;1.6422E+6;782390700.0
4168;Myers Chocolates and Confectio;852 Sumac Rd.;14;36;21/11/1996 07:07;2002-03-03 07:06:40.000;31824;61318.0321;23083;146;76460.5188;6.142855E+6;23769790.0
4169;Venturi Discount Drugs;600 Central Ave.;2;47;16/11/2001 05:33;2004-04-01 09:33:20.000;30974;37798.1375;25314;40;15348.5868;5.49948E+6;7085514.0
4170;Crossroads Construction, Inc.;632 Florence Dr.;27;21;02/02/1970 09:47;2007-06-09 15:40:00.000;66264;24975.0800;16247;188;69478.8099;1.95294E+6;59881084.0
4171;Doerner's Awnings and Canopies;465 Stratford Rd.;17;14;17/05/2002 13:40;2002-01-03 06:26:40.000;10129;65106.0272;31451;112;62144.6640;3.82004E+6;440884851.0
4172;North West Gas Co.;1077 Court Ave.;40;31;07/01/1972 19:20;1992-09-11 09:26:40.000;37125;86803.0027;1639;233;80570.5495;9.138228E+6;43896810.0
4173;Bernhardt Ltd.;12 Fort Sheriden Ave.;9;41;05/03/2007 13:07;2004-02-02 20:00:00.000;85924;83932.8812;31212;244;15775.9572;4.596144E+6;249561800.0
4174;Hart Corporation;425 Lake Ave.;41;30;03/05/2002 16:20;1971-11-26 18:14:56.000;10540;50472.9625;10538;247;7464.4378;5.68945E+6;38142792.0
4175;Lake Shore Beaches;4467 Sheridan Rd.;14;25;28/08/2005 16:20;1975-01-08 08:00:00.000;47210;24475.8036;16866;134;85363.7795;3.575E+6;276083892.0
4176;Air Mexico;1234 Devonshire Court;1;11;05/10/1977 01:40;2003-04-10 22:46:40.000;56012;16554.3720;297;122;26740.3200;8.44912E+6;889240012.0
4177;Cutter Lawn Mower Repair;1704 Ridgelee Rd;29;14;23/10/1974 12:33;1978-09-04 13:26:40.000;52976;21940.1652;8670;252;71172.9114;661584.0;51691282.0
4178;Schnitzer Denist College;1912 Old Briar Lane #2;8;2;04/05/2004 11:42;1975-01-04 20:40:00.000;15354;42440.1144;29356;104;72020.0585;6.011014E+6;204605676.0
4179;DBN Bank;2936 Arlington Ave.;41;27;30/09/1983 21:00;1993-01-21 07:06:40.000;23920;88541.1331;8298;2;7620.5800;1.741E+6;201329642.0
4180;Dean Grant Buick and Crysler;886 Yale Lane;49;17;17/08/2000 18:47;1983-01-26 03:33:20.000;11534;47124.4160;11032;214;88844.1087;3.830498E+6;33116859.0
4181;Esmarda Chemical Manufacturers;1770 first St.;27;40;05/04/1994 16:33;2000-09-25 04:06:40.000;33704;89356.9200;17296;9;77325.8148;3.972501E+6;28849096.0
4182;Resnick DDS;1234 Devonshire Court;42;9;21/06/1997 14:33;1983-03-31 02:54:56.000;42986;54015.6162;3362;204;87560.7794;439088.0;197327632.0
4183;George Lee Antiques;1535 Knollwood Drive;48;41;06/11/1993 15:33;2004-10-27 22:20:00.000;9440.;99520.0768;29592;146;34272.6736;9.228742E+6;13164568.0
4184;Esmarda Chemical Manufacturers;334 Lynn Terrace;12;14;22/07/1971 04:07;1998-05-07 01:13:20.000;9912.;84485.3250;10608;48;57848.5235;8.80176E+6;293663248.0
4185;Green Shoes Corp.;574 Chicago Ave.;17;1;20/05/1992 03:02;2000-01-01 18:26:40.000;23330;38461.7024;8005;131;17690.2650;3.78426E+6;4079910.0
4186;Terrinni & Son Auto and Truck;355 Golf Rd.;4;29;21/02/2000 15:47;1985-09-27 21:13:20.000;69900;72884.8910;12320;63;24068.4804;8.317616E+6;202866076.0
4187;Hibop Heating and Air Conditio;1875 Roger Williams Ave.;35;8;15/09/1993 03:27;1970-12-26 22:53:20.000;59355;27477.9770;8164;59;98440.5250;2.28463E+6;44562818.0
4188;First National Bank of Ottowa;266 Green Bay Rd.;2;41;09/11/1985 04:53;1994-10-09 00:46:40.000;46320;19724.5988;11681;176;19068.3855;5.370986E+6;21683172.0
